Games	Sport	Event	Gender	Medallist	CountryCode	CountryName	Medal	Result	Unit	ResultInSeconds
1912	Swimming	200m Breaststroke Men	Men	Kurt Malisch	DEU	Germany	Bronze	03:08.0	M:S:DD	188
1912	Swimming	400m Freestyle Men	Men	George Hodgson	CAN	Canada	Gold	05:24.4	M:S:DD	324.4
1912	Swimming	400m Freestyle Men	Men	John Hatfield	GBR	Great Britain	Silver	05:25.8	M:S:DD	325.8
1912	Swimming	400m Freestyle Men	Men	Harold Hardwick	AUS	Australia	Bronze	05:31.2	M:S:DD	331.2
1912	Swimming	4x100m Freestyle Relay Women	Women	"Jennie Fletcher, Isabella Moore, Annie Speirs, Irene Steer"	GBR	Great Britain	Gold	05:52.8	M:S:DD	352.8
1912	Swimming	4x100m Freestyle Relay Women	Women	"Hermine Stindt, Louise Otto, Grete Rosenberg, Vally Dressel"	DEU	Germany	Silver	06:04.6	M:S:DD	364.6
1912	Swimming	4x100m Freestyle Relay Women	Women	"Margarete Adler, Klara Milch, Josephine Sticker, Berta Zahourek"	AUT	Austria	Bronze	06:17.0	M:S:DD	377
1912	Swimming	4x200m Freestyle Relay Men	Men	"Cecil Healy, Leslie Boardman, Malcolm Champion, Harold Hardwick"	AUS	Australia	Gold	10:11.6	M:S:DD	611.6
1912	Swimming	4x200m Freestyle Relay Men	Men	"Harry Hebner, Ken Huszagh, Perry McGillivray, Duke Kahanamoku"	USA	United States of America	Silver	10:20.2	M:S:DD	620.2
1912	Swimming	4x200m Freestyle Relay Men	Men	"John Hatfield, William Foster, Thomas Battersby, Henry Taylor"	GBR	Great Britain	Bronze	10:28.2	M:S:DD	628.2
1920	Athletics	10000m Men	Men	Paavo Nurmi	FIN	Finland	Gold	31:45.8	M:SS:DD	1905.8
1920	Athletics	10000m Men	Men	Joseph Guillemot	FRA	France	Silver	31:47.2	M:SS:DD	1907.2
1920	Athletics	10000m Men	Men	James Wilson	GBR	Great Britain	Bronze	31:50.8	M:SS:DD	1910.8
1920	Athletics	100m Men	Men	Charles Paddock	USA	United States of America	Gold	10.8	#:DD	10.8
1920	Athletics	100m Men	Men	Morris Kirksey	USA	United States of America	Silver	10.8	#:DD	10.8
1920	Athletics	100m Men	Men	Harry Edward	GBR	Great Britain	Bronze	11	#:DD	11
1920	Athletics	110m Hurdles Men	Men	Earl Thomson	CAN	Canada	Gold	14.8	#:DD	14.8
1920	Athletics	110m Hurdles Men	Men	Harold Barron	USA	United States of America	Silver	15.1	#:DD	15.1
1920	Athletics	110m Hurdles Men	Men	Frederick Murray	USA	United States of America	Bronze	15.2	#:DD	15.2
1920	Athletics	1500m Men	Men	Albert Hill	GBR	Great Britain	Gold	04:01.8	M:SS:DD	241.8
1920	Athletics	1500m Men	Men	Philip Noel-Baker	GBR	Great Britain	Silver	04:02.4	M:SS:DD	242.4
1920	Athletics	1500m Men	Men	Marion Shields	USA	United States of America	Bronze	04:03.1	M:SS:DD	243.1
1920	Athletics	200m Men	Men	Allen Woodring	USA	United States of America	Gold	22	#:DD	22
1920	Athletics	200m Men	Men	Charles Paddock	USA	United States of America	Silver	22.1	#:DD	22.1
1920	Athletics	200m Men	Men	Harry Edward	GBR	Great Britain	Bronze	22.2	#:DD	22.2
1920	Athletics	3000m Steeplechase Men	Men	Percy Hodge	GBR	Great Britain	Gold	10:00.4	M:SS:DD	600.4
1920	Athletics	3000m Steeplechase Men	Men	Patrick Flynn	USA	United States of America	Silver	10:11.4	M:SS:DD	611.4
1920	Athletics	3000m Steeplechase Men	Men	Ernesto Ambrosini	KIT	Italy	Bronze	10:12.6	M:SS:DD	612.6
1920	Athletics	400m Hurdles Men	Men	Frank Loomis	USA	United States of America	Gold	54	#:DD	54
1920	Athletics	400m Hurdles Men	Men	John Norton	USA	United States of America	Silver	54.3	#:DD	54.3
1920	Athletics	400m Hurdles Men	Men	August Desch	USA	United States of America	Bronze	54.5	#:DD	54.5
1920	Athletics	400m Men	Men	Bevil Rudd	SAF	South Africa	Gold	49.6	#:DD	49.6
1920	Athletics	400m Men	Men	Guy Butler	GBR	Great Britain	Silver	49.9	#:DD	49.9
1920	Athletics	400m Men	Men	Nils Engdahl	SWE	Sweden	Bronze	49.9	#:DD	49.9
1920	Athletics	4x100m Relay Men	Men	"Morris Kirksey, Loren Murchison, Charles Paddock, Jackson Scholz"	USA	United States of America	Gold	42.2	#:DD	42.2
1920	Athletics	4x100m Relay Men	Men	"Ren? Tirard, Ren? Lorain, Ren? Mourlon, Emile Ali-Khan"	FRA	France	Silver	42.6	#:DD	42.6
1920	Athletics	4x100m Relay Men	Men	"Sven Malm, Agne Holmstr?m, William Petersson, Nils Sandstr?m"	SWE	Sweden	Bronze	42.9	#:DD	42.9
1920	Athletics	4x400m Relay Men	Men	"Guy Butler, Edward Toms, George Renwick, Richard Ripley, Cecil Griffiths, Robert Lindsay, John Ainsworth-Davis, Guy Butler"	GBR	Great Britain	Gold	03:22.2	M:SS:DD	202.2
1920	Athletics	4x400m Relay Men	Men	"Harry Davel, Bevil Rudd, Clarence Oldfield, Jack Oosterlaak"	SAF	South Africa	Silver	03:24.2	M:SS:DD	204.2
1920	Athletics	4x400m Relay Men	Men	"Maurice Delvart, Andr? Devaux, Gaston F?ry, G?o Andr?"	FRA	France	Bronze	03:24.8	M:SS:DD	204.8
1920	Athletics	5000m Men	Men	Joseph Guillemot	FRA	France	Gold	14:55.6	M:SS:DD	895.6
1920	Athletics	5000m Men	Men	Paavo Nurmi	FIN	Finland	Silver	15:00.0	M:SS:DD	900
1920	Athletics	5000m Men	Men	Erik Backman	SWE	Sweden	Bronze	15:13.0	M:SS:DD	913
1920	Athletics	800m Men	Men	Albert Hill	GBR	Great Britain	Gold	01:53.4	M:SS:DD	113.4
1920	Athletics	800m Men	Men	Earl Eby	USA	United States of America	Silver	01:53.6	M:SS:DD	113.6
1920	Athletics	800m Men	Men	Bevil Rudd	SAF	South Africa	Bronze	01:54.0	M:SS:DD	114
1920	Athletics	Marathon Men	Men	Hannes Kolehmainen	FIN	Finland	Gold	02:32:35	H:MM:SS	9155
1920	Athletics	Marathon Men	Men	J?ri Lossmann	EST	Estonia	Silver	02:32:48	H:MM:SS	9168
1920	Athletics	Marathon Men	Men	Valerio Arri	KIT	Italy	Bronze	02:36:32	H:MM:SS	9392
1920	Rowing	Double Sculls Men	Men	"Jack Kelly, Paul Costello"	USA	United States of America	Gold	07:09.0	M:S:DD	429
1920	Rowing	Double Sculls Men	Men	"Erminio Dones, Pietro Annoni"	KIT	Italy	Silver	07:19.0	M:S:DD	439
1920	Rowing	Double Sculls Men	Men	"Gaston Giran, Alfred Pl?"	FRA	France	Bronze	07:21.0	M:S:DD	441
1920	Rowing	Eights Men	Men	"William Jordan, Edward Moore, Alden Sanborn, Virgil Jacomini, Edwin Graves, Clyde King, Donald Johnston, Vincent Gallagher, Sherman Clark"	USA	United States of America	Gold	06:05.0	M:S:DD	365
1920	Rowing	Eights Men	Men	"John Campbell, Sebastian Earl, Robin Johnstone, Richard Lucas, Walter James, Ewart Horsfall, Ralph Shove, Guy Nickalls, Sidney Swann"	GBR	Great Britain	Silver	06:05.8	M:S:DD	365.8
1920	Rowing	Eights Men	Men	"Tollef Tollefsen, Adolf Nilsen, Karl Nag, Theodor Nag, Arne Mortensen, Conrad Olsen, Thoralf Hagen, Thore Michelsen, Haakon Ellingsen"	NOR	Norway	Bronze	No result	M:S:DD	No result
1920	Rowing	Single Sculls Men	Men	Jack Kelly	USA	United States of America	Gold	07:35.0	M:S:DD	455
1920	Rowing	Single Sculls Men	Men	Jack Beresford	GBR	Great Britain	Silver	07:36.0	M:S:DD	456
1920	Rowing	Single Sculls Men	Men	Darcy Hadfield	NZL	New Zealand	Bronze	No result	M:S:DD	No result
1920	Swimming	100m Backstroke Men	Men	Warren Kealoha	USA	United States of America	Gold	01:15.2	M:S:DD	75.2
1920	Swimming	100m Backstroke Men	Men	Ray Kegeris	USA	United States of America	Silver	01:16.8	M:S:DD	76.8
1920	Swimming	100m Backstroke Men	Men	G?rard Blitz	BEL	Belgium	Bronze	01:19.0	M:S:DD	79
1920	Swimming	100m Freestyle Men	Men	Duke Kahanamoku	USA	United States of America	Gold	01:00.4	M:S:DD	60.4
1920	Swimming	100m Freestyle Men	Men	Pua Kealoha	USA	United States of America	Silver	01:02.2	M:S:DD	62.2
1920	Swimming	100m Freestyle Men	Men	William Harris	USA	United States of America	Bronze	01:03.2	M:S:DD	63.2
1920	Swimming	100m Freestyle Women	Women	Ethelda Bleibtrey	USA	United States of America	Gold	01:13.6	M:S:DD	73.6
1920	Swimming	100m Freestyle Women	Women	Irene Guest	USA	United States of America	Silver	01:17.0	M:S:DD	77
1920	Swimming	100m Freestyle Women	Women	Frances Schroth	USA	United States of America	Bronze	01:17.2	M:S:DD	77.2
1920	Swimming	1500m Freestyle Men	Men	Norman Ross	USA	United States of America	Gold	22:23.2	M:S:DD	1343.2
1920	Swimming	1500m Freestyle Men	Men	George Vernot	CAN	Canada	Silver	22:36.4	M:S:DD	1356.4
1920	Swimming	1500m Freestyle Men	Men	Frank Beaurepaire	AUS	Australia	Bronze	23:04.0	M:S:DD	1384
1920	Swimming	200m Breaststroke Men	Men	H?kan Malmroth	SWE	Sweden	Gold	03:04.4	M:S:DD	184.4
1920	Swimming	200m Breaststroke Men	Men	Thor Henning	SWE	Sweden	Silver	03:09.2	M:S:DD	189.2
1920	Swimming	200m Breaststroke Men	Men	Arvo Aaltonen	FIN	Finland	Bronze	03:12.2	M:S:DD	192.2
1920	Swimming	400m Freestyle Men	Men	Norman Ross	USA	United States of America	Gold	05:26.8	M:S:DD	326.8
1920	Swimming	400m Freestyle Men	Men	Ludy Langer	USA	United States of America	Silver	05:29.0	M:S:DD	329
1920	Swimming	400m Freestyle Men	Men	George Vernot	CAN	Canada	Bronze	05:29.6	M:S:DD	329.6
1920	Swimming	4x100m Freestyle Relay Women	Women	"Frances Schroth, Ethelda Bleibtrey, Irene Guest, Margaret Woodbridge"	USA	United States of America	Gold	05:11.6	M:S:DD	311.6
1920	Swimming	4x100m Freestyle Relay Women	Women	"Charlotte Radcliffe, Hilda James, Constance Jeans, Grace McKenzie"	GBR	Great Britain	Silver	05:40.8	M:S:DD	340.8
1920	Swimming	4x100m Freestyle Relay Women	Women	"Karin Nilsson, Emy Machnow, Jane Gylling, Aina Berg"	SWE	Sweden	Bronze	05:43.6	M:S:DD	343.6
1920	Swimming	4x200m Freestyle Relay Men	Men	"Perry McGillivray, Norman Ross, Pua Kealoha, Duke Kahanamoku"	USA	United States of America	Gold	10:04.4	M:S:DD	604.4
1920	Swimming	4x200m Freestyle Relay Men	Men	"Frank Beaurepaire, William Herald, Henry Hay, Ivan Stedman"	AUS	Australia	Silver	10:25.4	M:S:DD	625.4
1920	Swimming	4x200m Freestyle Relay Men	Men	"Henry Taylor, Edward Peter, Harold Annison, Leslie Savage"	GBR	Great Britain	Bronze	10:37.2	M:S:DD	637.2
1924	Athletics	10000m Men	Men	Ville Ritola	FIN	Finland	Gold	30:23.2	M:SS:DD	1823.2
1924	Athletics	10000m Men	Men	Edvin Wide	SWE	Sweden	Silver	30:55.2	M:SS:DD	1855.2
1924	Athletics	10000m Men	Men	Eero Berg	FIN	Finland	Bronze	31:43.0	M:SS:DD	1903
1924	Athletics	100m Men	Men	Harold Abrahams	GBR	Great Britain	Gold	10.6	#:DD	10.6
1924	Athletics	100m Men	Men	Jackson Scholz	USA	United States of America	Silver	10.7	#:DD	10.7
1924	Athletics	100m Men	Men	Arthur Porritt	NZL	New Zealand	Bronze	10.8	#:DD	10.8
1924	Athletics	110m Hurdles Men	Men	Dan Kinsey	USA	United States of America	Gold	15	#:DD	15
1924	Athletics	110m Hurdles Men	Men	Sidney Atkinson	SAF	South Africa	Silver	15	#:DD	15
1924	Athletics	110m Hurdles Men	Men	Sten Pettersson	SWE	Sweden	Bronze	15.4	#:DD	15.4
1924	Athletics	1500m Men	Men	Paavo Nurmi	FIN	Finland	Gold	03:53.6	M:SS:DD	233.6
1924	Athletics	1500m Men	Men	Willy Sch?rer	SUI	Switzerland	Silver	03:55.0	M:SS:DD	235
1924	Athletics	1500m Men	Men	Henry Stallard	GBR	Great Britain	Bronze	03:55.6	M:SS:DD	235.6
1924	Athletics	200m Men	Men	Jackson Scholz	USA	United States of America	Gold	21.6	#:DD	21.6
1924	Athletics	200m Men	Men	Charles Paddock	USA	United States of America	Silver	21.7	#:DD	21.7
1924	Athletics	200m Men	Men	Eric Liddell	GBR	Great Britain	Bronze	21.9	#:DD	21.9
1924	Athletics	3000m Steeplechase Men	Men	Ville Ritola	FIN	Finland	Gold	09:33.6	M:SS:DD	573.6
1924	Athletics	3000m Steeplechase Men	Men	Elias Katz	FIN	Finland	Silver	09:44.0	M:SS:DD	584
1924	Athletics	3000m Steeplechase Men	Men	Paul Bontemps	FRA	France	Bronze	09:45.2	M:SS:DD	585.2
1924	Athletics	400m Hurdles Men	Men	Morgan Taylor	USA	United States of America	Gold	52.6	#:DD	52.6
1924	Athletics	400m Hurdles Men	Men	Erkka Wil?n	FIN	Finland	Silver	53.8	#:DD	53.8
1924	Athletics	400m Hurdles Men	Men	Ivan Riley	USA	United States of America	Bronze	54.2	#:DD	54.2
1924	Athletics	400m Men	Men	Eric Liddell	GBR	Great Britain	Gold	47.6	#:DD	47.6
1924	Athletics	400m Men	Men	Horatio Fitch	USA	United States of America	Silver	48.4	#:DD	48.4
1924	Athletics	400m Men	Men	Guy Butler	GBR	Great Britain	Bronze	48.6	#:DD	48.6
1924	Athletics	4x100m Relay Men	Men	"Louis Clarke, Frank Hussey, Alfred LeConey, Loren Murchison"	USA	United States of America	Gold	41	#:DD	41
1924	Athletics	4x100m Relay Men	Men	"William Nichol, Harold Abrahams, Lancelot Royle, Walter Rangeley"	GBR	Great Britain	Silver	41.2	#:DD	41.2
1924	Athletics	4x100m Relay Men	Men	"Marinus van den Berge, Jacob Boot, Jan de Vries, Henricus Broos"	NED	Netherlands	Bronze	41.8	#:DD	41.8
1924	Athletics	4x400m Relay Men	Men	"Con Cochran, Alan Helffrich, Oliver MacDonald, Bill Stevenson"	USA	United States of America	Gold	03:16.0	M:SS:DD	196
1924	Athletics	4x400m Relay Men	Men	"Artur Svensson, Gustav Weijnarth, Nils Engdahl, Erik Byl?hn"	SWE	Sweden	Silver	03:17.0	M:SS:DD	197
1924	Athletics	5000m Men	Men	Paavo Nurmi	FIN	Finland	Gold	14:31.2	M:SS:DD	871.2
1924	Athletics	5000m Men	Men	Ville Ritola	FIN	Finland	Silver	14:31.4	M:SS:DD	871.4
1924	Athletics	5000m Men	Men	Edvin Wide	SWE	Sweden	Bronze	15:01.8	M:SS:DD	901.8
1924	Athletics	800m Men	Men	Douglas Lowe	GBR	Great Britain	Gold	01:52.4	M:SS:DD	112.4
1924	Athletics	800m Men	Men	Paul Martin	SUI	Switzerland	Silver	01:52.6	M:SS:DD	112.6
1924	Athletics	800m Men	Men	Schuyler Enck	USA	United States of America	Bronze	01:53.0	M:SS:DD	113
1924	Athletics	Marathon Men	Men	Albin Stenroos	FIN	Finland	Gold	02:41:22	H:MM:SS	9682
1924	Athletics	Marathon Men	Men	Romeo Bertini	KIT	Italy	Silver	02:47:19	H:MM:SS	10039
1924	Athletics	Marathon Men	Men	Clarence DeMar	USA	United States of America	Bronze	02:48:14	H:MM:SS	10094
1924	Rowing	Coxless Fours Men	Men	"Maxwell Eley, Robert Morrison, Terence Sanders, James Macnabb"	GBR	Great Britain	Gold	07:08.6	M:S:DD	428.6
1924	Rowing	Coxless Fours Men	Men	"George MacKay, Archibald Black, Colin Finlayson, William Wood"	CAN	Canada	Silver	07:18.0	M:S:DD	438
1924	Rowing	Coxless Fours Men	Men	"Hans Walter, Emile Albrecht, Alfred Probst, Eugen Sigg-B?chthold"	SUI	Switzerland	Bronze	No result	M:S:DD	No result
1924	Rowing	Coxless Pairs Men	Men	"Teun Beijnen, Wilhelm R?singh"	NED	Netherlands	Gold	08:19.4	M:S:DD	499.4
1924	Rowing	Coxless Pairs Men	Men	"Georges Piot, Maurice Bouton"	FRA	France	Silver	08:21.6	M:S:DD	501.6
1924	Rowing	Double Sculls Men	Men	"Jack Kelly, Paul Costello"	USA	United States of America	Gold	06:34.0	M:S:DD	394
1924	Rowing	Double Sculls Men	Men	"Marc Detton, Jean-Pierre Stock"	FRA	France	Silver	06:38.0	M:S:DD	398
1924	Rowing	Double Sculls Men	Men	"Heini Thoma, Rudolf Bosshard"	SUI	Switzerland	Bronze	No result	M:S:DD	No result
1924	Rowing	Eights Men	Men	"Alfred Wilson, Howard Kingsbury, Leonard Carpenter, John Miller, Al Lindley, James Rockefeller, Benjamin Spock, Laurence Stoddard, Frederick Sheffield"	USA	United States of America	Gold	06:33.4	M:S:DD	393.4
1924	Rowing	Eights Men	Men	"John Smith, Warren Snyder, Norman Taylor, Harold Little, Arthur Bell, Ivor Campbell, William Langford, Robert Hunter, William Wallace"	CAN	Canada	Silver	06:49.0	M:S:DD	409
1924	Rowing	Eights Men	Men	"Pietro Ivanov, Latino Galasso, Giuseppe Grivelli, Vittorio Gliubich, Antonio Cattalinich, Francesco Cattalinich, Simeone Cattalinich, Carlo Toniatti, Bruno Sorich"	KIT	Italy	Bronze	No result	M:S:DD	No result
1924	Rowing	Single Sculls Men	Men	Jack Beresford	GBR	Great Britain	Gold	07:49.2	M:S:DD	469.2
1924	Rowing	Single Sculls Men	Men	William Gilmore	USA	United States of America	Silver	07:54.0	M:S:DD	474
1924	Rowing	Single Sculls Men	Men	Josef Schneider	SUI	Switzerland	Bronze	08:01.1	M:S:DD	481.1
1924	Swimming	100m Backstroke Men	Men	Warren Kealoha	USA	United States of America	Gold	01:13.2	M:S:DD	73.2
1924	Swimming	100m Backstroke Men	Men	Paul Wyatt	USA	United States of America	Silver	01:15.4	M:S:DD	75.4
1924	Swimming	100m Backstroke Men	Men	K?roly Bartha	HUN	Hungary	Bronze	01:17.8	M:S:DD	77.8
1924	Swimming	100m Backstroke Women	Women	Sybil Bauer	USA	United States of America	Gold	01:23.2	M:S:DD	83.2
1924	Swimming	100m Backstroke Women	Women	Phyllis Harding	GBR	Great Britain	Silver	01:27.4	M:S:DD	87.4
1924	Swimming	100m Backstroke Women	Women	Aileen Riggin	USA	United States of America	Bronze	01:28.2	M:S:DD	88.2
1924	Swimming	100m Freestyle Men	Men	Johnny Weissmuller	USA	United States of America	Gold	00:59.0	M:S:DD	59
1924	Swimming	100m Freestyle Men	Men	Duke Kahanamoku	USA	United States of America	Silver	01:01.4	M:S:DD	61.4
1924	Swimming	100m Freestyle Men	Men	Samuel Kahanamoku	USA	United States of America	Bronze	01:01.8	M:S:DD	61.8
1924	Swimming	100m Freestyle Women	Women	Ethel Lackie	USA	United States of America	Gold	01:12.4	M:S:DD	72.4
1924	Swimming	100m Freestyle Women	Women	Mariechen Wehselau	USA	United States of America	Silver	01:12.8	M:S:DD	72.8
1924	Swimming	100m Freestyle Women	Women	Gertrude Ederle	USA	United States of America	Bronze	01:14.2	M:S:DD	74.2
1924	Swimming	1500m Freestyle Men	Men	Andrew Charlton	AUS	Australia	Gold	20:06.6	M:S:DD	1206.6
1924	Swimming	1500m Freestyle Men	Men	Arne Borg	SWE	Sweden	Silver	20:41.4	M:S:DD	1241.4
1924	Swimming	1500m Freestyle Men	Men	Frank Beaurepaire	AUS	Australia	Bronze	21:48.4	M:S:DD	1308.4
1924	Swimming	200m Breaststroke Men	Men	Robert Skelton	USA	United States of America	Gold	02:56.6	M:S:DD	176.6
1924	Swimming	200m Breaststroke Men	Men	Joseph De Combe	BEL	Belgium	Silver	02:59.2	M:S:DD	179.2
1924	Swimming	200m Breaststroke Men	Men	William Kirschbaum	USA	United States of America	Bronze	03:01.0	M:S:DD	181
1924	Swimming	200m Breaststroke Women	Women	Lucy Morton	GBR	Great Britain	Gold	03:33.2	M:S:DD	213.2
1924	Swimming	200m Breaststroke Women	Women	Agnes Geraghty	USA	United States of America	Silver	03:34.0	M:S:DD	214
1924	Swimming	200m Breaststroke Women	Women	Gladys Carson	GBR	Great Britain	Bronze	03:35.4	M:S:DD	215.4
1924	Swimming	400m Freestyle Men	Men	Johnny Weissmuller	USA	United States of America	Gold	05:04.2	M:S:DD	304.2
1924	Swimming	400m Freestyle Men	Men	Arne Borg	SWE	Sweden	Silver	05:05.6	M:S:DD	305.6
1924	Swimming	400m Freestyle Men	Men	Andrew Charlton	AUS	Australia	Bronze	05:06.6	M:S:DD	306.6
1924	Swimming	400m Freestyle Women	Women	Martha Norelius	USA	United States of America	Gold	06:02.2	M:S:DD	362.2
1924	Swimming	400m Freestyle Women	Women	Helen Wainwright	USA	United States of America	Silver	06:03.8	M:S:DD	363.8
1924	Swimming	400m Freestyle Women	Women	Gertrude Ederle	USA	United States of America	Bronze	06:04.8	M:S:DD	364.8
1924	Swimming	4x100m Freestyle Relay Women	Women	"Euphrasia Donnelly, Ethel Lackie, Gertrude Ederle, Mariechen Wehselau"	USA	United States of America	Gold	04:58.8	M:S:DD	298.8
1924	Swimming	4x100m Freestyle Relay Women	Women	"Vera Tanner, Constance Jeans, Grace McKenzie, Florence Barker"	GBR	Great Britain	Silver	05:17.0	M:S:DD	317
1924	Swimming	4x100m Freestyle Relay Women	Women	"Aina Berg, Wivan Pettersson, Gurli Everlund, Hj?rdis T?pel"	SWE	Sweden	Bronze	05:35.6	M:S:DD	335.6
1924	Swimming	4x200m Freestyle Relay Men	Men	"Wallace O'Connor, Harrison Glancy, Ralph Breyer, Johnny Weissmuller"	USA	United States of America	Gold	09:53.4	M:S:DD	593.4
1924	Swimming	4x200m Freestyle Relay Men	Men	"Andrew Charlton, Maurice Christie, Frank Beaurepaire, Ernest Henry"	AUS	Australia	Silver	10:02.2	M:S:DD	602.2
1924	Swimming	4x200m Freestyle Relay Men	Men	"Arne Borg, ?ke Borg, Georg Werner, Orvar Trolle"	SWE	Sweden	Bronze	10:06.8	M:S:DD	606.8
1928	Athletics	10000m Men	Men	Paavo Nurmi	FIN	Finland	Gold	30:18.8	M:SS:DD	1818.8
1928	Athletics	10000m Men	Men	Ville Ritola	FIN	Finland	Silver	30:19.4	M:SS:DD	1819.4
1928	Athletics	10000m Men	Men	Edvin Wide	SWE	Sweden	Bronze	31:00.8	M:SS:DD	1860.8
1928	Athletics	100m Men	Men	Percy Williams	CAN	Canada	Gold	10.8	#:DD	10.8
1928	Athletics	100m Men	Men	Jack London	GBR	Great Britain	Silver	10.9	#:DD	10.9
1928	Athletics	100m Men	Men	Georg Lammers	GER	Germany	Bronze	10.9	#:DD	10.9
1928	Athletics	100m Women	Women	Elizabeth Robinson	USA	United States of America	Gold	12.2	#:DD	12.2
1928	Athletics	100m Women	Women	Fanny Rosenfeld	CAN	Canada	Silver	12.3	#:DD	12.3
1928	Athletics	100m Women	Women	Ethel Smith	CAN	Canada	Bronze	12.3	#:DD	12.3
1928	Athletics	110m Hurdles Men	Men	Sidney Atkinson	SAF	South Africa	Gold	14.8	#:DD	14.8
1928	Athletics	110m Hurdles Men	Men	Stephen Anderson	USA	United States of America	Silver	14.8	#:DD	14.8
1928	Athletics	110m Hurdles Men	Men	John Collier	USA	United States of America	Bronze	14.9	#:DD	14.9
1928	Athletics	1500m Men	Men	Harry Larva	FIN	Finland	Gold	03:53.2	M:SS:DD	233.2
1928	Athletics	1500m Men	Men	Jules Ladoum?gue	FRA	France	Silver	03:53.8	M:SS:DD	233.8
1928	Athletics	1500m Men	Men	Eino Purje-Borg	FIN	Finland	Bronze	03:56.4	M:SS:DD	236.4
1928	Athletics	200m Men	Men	Percy Williams	CAN	Canada	Gold	21.8	#:DD	21.8
1928	Athletics	200m Men	Men	Walter Rangeley	GBR	Great Britain	Silver	21.9	#:DD	21.9
1928	Athletics	200m Men	Men	Helmuth K?rnig	GER	Germany	Bronze	21.9	#:DD	21.9
1928	Athletics	3000m Steeplechase Men	Men	Toivo Loukola	FIN	Finland	Gold	09:21.8	M:SS:DD	561.8
1928	Athletics	3000m Steeplechase Men	Men	Paavo Nurmi	FIN	Finland	Silver	09:31.2	M:SS:DD	571.2
1928	Athletics	3000m Steeplechase Men	Men	Ove Andersen	FIN	Finland	Bronze	09:35.6	M:SS:DD	575.6
1928	Athletics	400m Hurdles Men	Men	Lord David Burghley	GBR	Great Britain	Gold	53.4	#:DD	53.4
1928	Athletics	400m Hurdles Men	Men	Frank Cuhel	USA	United States of America	Silver	53.6	#:DD	53.6
1928	Athletics	400m Hurdles Men	Men	Morgan Taylor	USA	United States of America	Bronze	53.6	#:DD	53.6
1928	Athletics	400m Men	Men	Raymond Barbuti	USA	United States of America	Gold	47.8	#:DD	47.8
1928	Athletics	400m Men	Men	James Ball	CAN	Canada	Silver	48	#:DD	48
1928	Athletics	400m Men	Men	Joachim B?chner	GER	Germany	Bronze	48.2	#:DD	48.2
1928	Athletics	4x100m Relay Men	Men	"Charles Borah, Jimmy Quinn, Frank Wykoff, Hank Russell"	USA	United States of America	Gold	41	#:DD	41
1928	Athletics	4x100m Relay Men	Men	"Richard Corts, Georg Lammers, Helmuth K?rnig, Hubert Houben"	GER	Germany	Silver	41.2	#:DD	41.2
1928	Athletics	4x100m Relay Men	Men	"Cyril Gill, Jack London, Edward Smouha, Walter Rangeley"	GBR	Great Britain	Bronze	41.8	#:DD	41.8
